CustomerID,Age,Gender,ItemPurchased,Category,PurchaseAmountUSD,Location,Size,Color,Season,ReviewRating,SubscriptionStatus,ShippingType,DiscountApplied,PromoCodeUsed,PreviousPurchases,PaymentMethod,FrequencyOfPurchases,Age_Group
3038,58,Female,Phone,Accessories,379.72,Chicago,S,Blue,Fall,4,Yes,Express,No,Yes,6,Debit Card,Monthly,50s
3039,57,Male,Shoes,Clothing,363.6,Chicago,M,Black,Winter,2,Yes,Standard,Yes,Yes,9,Debit Card,Monthly,50s
3040,45,Female,Laptop,Sports,79.03,Chicago,M,Blue,Fall,3,Yes,Express,No,Yes,1,Credit Card,Monthly,40s
3041,43,Male,Shoes,Clothing,439.74,Chicago,S,White,Fall,1,No,Standard,No,No,2,PayPal,Weekly,40s
3042,19,Male,Laptop,Home Decor,98.68,Houston,M,Blue,Winter,4,Yes,Express,No,No,3,PayPal,Weekly,below 20
3043,42,Male,Watch,Accessories,400.66,Houston,L,Black,Winter,2,No,Express,No,Yes,2,Cash,Monthly,40s
3044,20,Female,Laptop,Clothing,233.92,Los Angeles,M,Red,Spring,2,No,Standard,Yes,Yes,2,Cash,Monthly,20s
3045,25,Male,Laptop,Accessories,170.85,Los Angeles,L,Red,Spring,2,No,Express,No,Yes,8,Cash,Monthly,20s
3046,61,Male,Curtains,Home Decor,87.54,New York,XL,Blue,Winter,3,Yes,Standard,No,No,11,UPI,Weekly,60+
3047,50,Male,Shoes,Clothing,92.13,Los Angeles,L,Black,Summer,2,No,Express,No,Yes,14,Cash,Weekly,50s
3048,59,Female,Curtains,Clothing,334.33,New York,XL,Green,Summer,2,Yes,Standard,Yes,Yes,3,Cash,Fortnightly,50s
3049,52,Female,Watch,Home Decor,279.71,New York,L,Red,Spring,2,Yes,Standard,No,No,7,Cash,Fortnightly,50s
3050,23,Female,Phone,Home Decor,69.82,New York,L,White,Spring,4,No,Express,Yes,No,0,Credit Card,Fortnightly,20s
3051,56,Male,Shoes,Home Decor,65.22,Chicago,M,Black,Winter,2,No,Express,Yes,Yes,12,Cash,Monthly,50s
3052,40,Female,Phone,Accessories,45.43,Miami,L,Black,Summer,3,No,Standard,No,No,5,PayPal,Weekly,40s
3053,42,Male,Phone,Home Decor,374.45,Miami,S,Red,Winter,4,Yes,Standard,Yes,Yes,14,Credit Card,Fortnightly,40s
3054,60,Male,Laptop,Accessories,358.82,Houston,XL,Green,Spring,2,No,Standard,No,No,0,Debit Card,Fortnightly,60+
3055,36,Female,Bag,Sports,38.63,New York,XL,White,Fall,1,Yes,Standard,No,No,4,UPI,Fortnightly,30s
3056,22,Male,Shoes,Clothing,284.53,Chicago,L,Green,Fall,3,No,Express,No,No,6,Credit Card,Fortnightly,20s
3057,28,Female,Phone,Clothing,51.49,Los Angeles,S,White,Fall,1,Yes,Express,Yes,No,12,Credit Card,Monthly,20s
3058,29,Male,Bag,Electronics,452.84,Los Angeles,L,Red,Winter,3,No,Express,Yes,Yes,11,PayPal,Weekly,20s
3059,27,Female,Football,Sports,454.49,Houston,L,Black,Summer,1,No,Express,Yes,Yes,0,Cash,Weekly,20s
3060,25,Male,Phone,Home Decor,352.13,Houston,M,White,Spring,2,Yes,Express,No,No,8,Debit Card,Weekly,20s
3061,41,Male,Football,Home Decor,463.83,New York,L,Black,Summer,1,No,Standard,No,Yes,11,PayPal,Fortnightly,40s
3062,45,Male,Shoes,Sports,407.61,New York,L,Blue,Summer,1,No,Standard,Yes,Yes,10,PayPal,Monthly,40s
3063,58,Male,Watch,Home Decor,415.98,Los Angeles,M,Blue,Spring,3,No,Express,Yes,Yes,8,Credit Card,Monthly,50s
3064,53,Male,Curtains,Electronics,289.16,Los Angeles,M,Red,Summer,2,No,Express,No,No,5,Debit Card,Monthly,50s
3065,54,Female,Shoes,Accessories,159.97,Los Angeles,S,Red,Fall,3,Yes,Standard,Yes,No,14,PayPal,Weekly,50s
3066,38,Male,Curtains,Clothing,116.72,Los Angeles,M,Red,Spring,2,Yes,Express,No,Yes,13,UPI,Weekly,30s
3067,25,Female,Curtains,Sports,170.33,Miami,XL,Blue,Fall,5,Yes,Express,No,Yes,1,UPI,Monthly,20s
3068,26,Female,Shoes,Clothing,317.96,New York,XL,White,Winter,4,Yes,Standard,Yes,Yes,1,PayPal,Fortnightly,20s
3069,64,Female,Phone,Accessories,94.6,New York,S,Green,Fall,4,Yes,Express,No,Yes,8,Credit Card,Weekly,60+
3070,32,Male,T-Shirt,Sports,136.73,Los Angeles,L,Red,Winter,3,No,Express,No,No,12,UPI,Weekly,30s
3071,63,Male,Phone,Accessories,239.35,Chicago,S,Green,Winter,2,Yes,Express,Yes,Yes,13,Credit Card,Fortnightly,60+
3072,57,Male,Phone,Home Decor,124.19,Los Angeles,M,Green,Spring,1,No,Express,Yes,Yes,13,Cash,Fortnightly,50s
3073,35,Female,Watch,Home Decor,298.44,Houston,L,Blue,Fall,4,Yes,Standard,Yes,Yes,3,Cash,Weekly,30s
3074,59,Male,Laptop,Home Decor,462.36,Chicago,S,White,Fall,3,No,Express,No,Yes,14,Credit Card,Fortnightly,50s
3075,37,Male,Laptop,Accessories,376.56,Houston,S,Blue,Fall,3,Yes,Express,No,Yes,5,PayPal,Fortnightly,30s
3076,23,Female,Phone,Accessories,336.55,Chicago,XL,Red,Spring,3,No,Standard,Yes,No,12,Cash,Fortnightly,20s
3077,29,Female,Football,Accessories,295.53,Houston,S,Blue,Winter,2,Yes,Standard,No,No,9,Cash,Fortnightly,20s
3078,19,Female,Watch,Clothing,249.09,Los Angeles,L,Blue,Winter,3,No,Standard,Yes,No,1,UPI,Fortnightly,below 20
3079,24,Female,Curtains,Accessories,101.42,Los Angeles,S,Blue,Winter,5,No,Express,No,No,14,PayPal,Monthly,20s
3080,33,Female,Bag,Home Decor,448.41,Chicago,S,Red,Spring,1,No,Standard,No,No,3,Credit Card,Weekly,30s
3081,20,Female,Laptop,Electronics,131.78,Houston,M,Red,Spring,3,No,Standard,No,Yes,1,Cash,Monthly,20s
3082,62,Male,Phone,Accessories,54.74,Miami,S,Blue,Summer,2,No,Express,No,No,14,PayPal,Monthly,60+
3083,20,Female,Watch,Electronics,377.51,Chicago,L,Blue,Fall,1,Yes,Standard,No,No,2,Cash,Monthly,20s
3084,44,Male,T-Shirt,Home Decor,96.05,Chicago,XL,Green,Winter,1,No,Express,Yes,No,1,UPI,Weekly,40s
3085,60,Male,Football,Accessories,192.23,New York,XL,White,Summer,4,No,Express,Yes,Yes,13,PayPal,Weekly,60+
3086,57,Male,Shoes,Clothing,23.86,Chicago,XL,Green,Summer,3,No,Express,No,Yes,7,Debit Card,Weekly,50s
3087,55,Female,Phone,Clothing,77.16,Miami,XL,White,Fall,3,Yes,Standard,Yes,Yes,4,UPI,Monthly,50s
3088,50,Male,Watch,Electronics,94.87,Los Angeles,M,White,Spring,2,No,Express,Yes,Yes,4,Credit Card,Weekly,50s
3089,45,Female,Phone,Clothing,36.66,Houston,L,Blue,Summer,5,No,Standard,No,No,7,PayPal,Monthly,40s
3090,18,Female,Bag,Clothing,331.76,New York,M,Green,Spring,5,Yes,Standard,No,No,10,Cash,Fortnightly,below 20
3091,25,Male,Curtains,Clothing,420.13,Houston,XL,White,Spring,4,Yes,Express,No,No,14,PayPal,Weekly,20s
3092,54,Female,Football,Home Decor,192.92,Los Angeles,M,White,Fall,5,No,Express,Yes,Yes,7,Credit Card,Fortnightly,50s
3093,49,Male,Laptop,Clothing,438.54,Chicago,S,Red,Summer,2,No,Standard,Yes,No,12,PayPal,Monthly,40s
3094,60,Male,Laptop,Sports,114.54,Miami,L,White,Winter,4,Yes,Express,Yes,No,6,Cash,Weekly,60+
3095,54,Female,Laptop,Accessories,169.44,New York,S,Blue,Summer,3,No,Standard,No,Yes,4,UPI,Weekly,50s
3096,21,Male,Bag,Clothing,83.86,Miami,M,Black,Winter,5,No,Standard,No,Yes,6,UPI,Fortnightly,20s
3097,47,Male,Shoes,Clothing,314.07,Miami,S,Red,Winter,2,No,Standard,No,No,12,Cash,Monthly,40s
3098,23,Male,Watch,Clothing,215.74,Miami,M,Black,Spring,2,Yes,Standard,No,No,0,Debit Card,Monthly,20s
3099,63,Female,Football,Sports,310.51,Miami,M,Blue,Winter,3,No,Standard,No,No,2,Debit Card,Weekly,60+
3100,36,Male,Football,Clothing,383.22,Los Angeles,L,Black,Fall,2,No,Standard,Yes,No,14,UPI,Weekly,30s
3101,49,Female,Laptop,Clothing,277.39,Miami,L,White,Summer,4,Yes,Express,Yes,No,2,Credit Card,Weekly,40s
3102,26,Female,Laptop,Accessories,317.54,Miami,L,Black,Spring,4,Yes,Standard,Yes,No,1,PayPal,Weekly,20s
3103,29,Male,Curtains,Sports,468.27,Los Angeles,XL,Green,Spring,1,Yes,Standard,No,Yes,5,Cash,Weekly,20s
3104,28,Male,Bag,Sports,156.54,Houston,L,Blue,Winter,3,No,Express,No,Yes,2,Credit Card,Monthly,20s
3105,63,Female,T-Shirt,Clothing,185.99,Los Angeles,S,Green,Spring,2,No,Express,Yes,No,14,PayPal,Weekly,60+
3106,33,Female,T-Shirt,Sports,361.67,Chicago,L,Black,Fall,5,Yes,Standard,Yes,Yes,3,UPI,Fortnightly,30s
3107,18,Male,Phone,Electronics,309.54,Los Angeles,L,Green,Fall,4,No,Standard,No,No,2,Cash,Weekly,below 20
3108,62,Male,Phone,Sports,97.48,Houston,L,Red,Spring,3,Yes,Standard,Yes,No,6,Credit Card,Weekly,60+
3109,38,Female,Football,Sports,194.31,Chicago,M,Black,Spring,3,No,Express,No,Yes,3,PayPal,Monthly,30s
3110,47,Female,Football,Sports,239.24,Chicago,M,Green,Fall,4,No,Standard,Yes,Yes,4,UPI,Monthly,40s
3111,30,Female,Shoes,Home Decor,215.5,New York,L,White,Winter,1,No,Standard,Yes,No,13,UPI,Monthly,30s
3112,51,Female,Shoes,Home Decor,97.35,Miami,M,Black,Spring,3,No,Express,Yes,Yes,6,PayPal,Fortnightly,50s
3113,21,Female,T-Shirt,Home Decor,462.97,Chicago,M,Red,Winter,2,No,Express,Yes,No,3,Debit Card,Monthly,20s
3114,45,Male,Bag,Sports,383.54,Chicago,XL,White,Spring,5,No,Express,No,Yes,13,Debit Card,Weekly,40s
3115,55,Female,Phone,Electronics,245.86,Houston,S,Black,Fall,5,Yes,Standard,No,No,5,PayPal,Monthly,50s
3116,48,Female,T-Shirt,Sports,343.23,Chicago,M,White,Spring,4,No,Express,No,Yes,8,PayPal,Fortnightly,40s
3117,44,Male,Bag,Clothing,449.67,Houston,S,Black,Spring,3,Yes,Standard,Yes,No,14,PayPal,Weekly,40s
3118,22,Male,T-Shirt,Electronics,76.73,Miami,M,Black,Spring,5,No,Express,No,Yes,5,UPI,Weekly,20s
3119,42,Female,Phone,Home Decor,132.68,New York,L,Blue,Fall,3,Yes,Express,Yes,Yes,4,Cash,Fortnightly,40s
3120,20,Female,Watch,Accessories,275.92,New York,M,Green,Fall,4,Yes,Standard,No,Yes,14,UPI,Monthly,20s
3121,50,Male,Shoes,Electronics,401.52,Miami,M,Black,Fall,1,No,Standard,Yes,No,14,UPI,Monthly,50s
3122,21,Female,Curtains,Home Decor,27.76,Miami,S,Red,Summer,5,No,Express,No,Yes,11,Debit Card,Monthly,20s
3123,42,Female,Curtains,Electronics,492.17,Los Angeles,L,Green,Summer,2,No,Standard,No,Yes,13,PayPal,Monthly,40s
3124,37,Male,Curtains,Electronics,232.9,Chicago,XL,Blue,Summer,4,Yes,Standard,Yes,No,12,UPI,Fortnightly,30s
3125,51,Female,Phone,Sports,186.02,Chicago,S,Green,Summer,1,No,Express,No,No,0,UPI,Fortnightly,50s
3126,43,Male,Laptop,Clothing,153.43,Chicago,L,Green,Fall,2,No,Standard,Yes,Yes,7,PayPal,Monthly,40s
3127,22,Male,Laptop,Accessories,95.43,Houston,L,Black,Spring,2,No,Standard,Yes,Yes,4,Cash,Fortnightly,20s
3128,52,Male,Laptop,Home Decor,397.87,Los Angeles,S,Red,Fall,5,No,Express,Yes,Yes,4,Debit Card,Weekly,50s
3129,45,Male,Football,Electronics,478.15,Chicago,M,Black,Summer,3,Yes,Standard,No,Yes,2,Credit Card,Monthly,40s
3130,46,Female,Shoes,Accessories,212.69,Houston,L,Red,Winter,4,No,Standard,No,No,9,UPI,Weekly,40s
3131,26,Male,Shoes,Electronics,476.69,Houston,XL,Red,Winter,2,Yes,Standard,No,Yes,11,Cash,Weekly,20s
3132,55,Female,Watch,Clothing,413.66,New York,M,White,Fall,5,Yes,Express,No,No,1,Credit Card,Weekly,50s
3133,23,Female,Watch,Accessories,245.72,Houston,S,Black,Spring,1,No,Standard,No,No,0,PayPal,Monthly,20s
3134,36,Female,Football,Home Decor,340.27,Miami,S,Blue,Summer,2,No,Standard,Yes,Yes,8,Credit Card,Monthly,30s
3135,61,Female,T-Shirt,Electronics,223.14,Houston,S,Green,Spring,1,Yes,Standard,No,No,4,PayPal,Monthly,60+
3136,28,Female,Bag,Clothing,283.77,Miami,S,White,Spring,4,No,Standard,No,Yes,9,Cash,Fortnightly,20s
3137,19,Male,Watch,Accessories,38.44,Miami,XL,Blue,Spring,5,Yes,Standard,No,No,11,Credit Card,Monthly,below 20
3138,64,Male,Curtains,Electronics,351.17,New York,XL,Black,Summer,1,Yes,Express,Yes,No,14,Debit Card,Weekly,60+
3139,61,Male,Laptop,Electronics,35.88,New York,L,Red,Fall,3,No,Standard,Yes,No,3,Cash,Monthly,60+
3140,61,Male,Curtains,Home Decor,410.37,Houston,XL,Black,Summer,1,No,Express,Yes,Yes,6,Credit Card,Fortnightly,60+
3141,26,Female,Laptop,Clothing,414.22,New York,S,Black,Summer,1,No,Standard,Yes,No,12,UPI,Monthly,20s
3142,38,Male,Curtains,Sports,126.17,New York,XL,White,Fall,5,Yes,Express,No,No,3,Credit Card,Fortnightly,30s
3143,41,Female,T-Shirt,Electronics,168.59,Chicago,M,Blue,Fall,5,Yes,Standard,Yes,No,10,Credit Card,Weekly,40s
3144,51,Female,Bag,Accessories,245.84,Houston,M,White,Fall,2,No,Express,No,No,14,Debit Card,Weekly,50s
3145,39,Male,Curtains,Home Decor,302.36,Houston,L,Blue,Winter,1,No,Standard,No,No,1,Cash,Weekly,30s
3146,20,Male,Curtains,Home Decor,150.8,Houston,S,White,Winter,1,Yes,Standard,No,No,8,UPI,Weekly,20s
3147,29,Male,Phone,Electronics,300.32,New York,XL,Green,Fall,5,Yes,Standard,Yes,Yes,7,Cash,Weekly,20s
3148,45,Male,Bag,Electronics,155.92,New York,L,Red,Spring,3,No,Standard,No,No,11,Cash,Weekly,40s
3149,47,Female,Curtains,Electronics,37.19,Miami,L,Red,Winter,5,Yes,Express,Yes,No,14,UPI,Fortnightly,40s
3150,43,Female,Phone,Sports,11.24,Los Angeles,XL,Red,Summer,3,No,Standard,Yes,Yes,3,UPI,Weekly,40s
3151,38,Male,Shoes,Electronics,59.56,Los Angeles,L,Green,Summer,5,Yes,Standard,Yes,No,7,Debit Card,Monthly,30s
3152,45,Female,Bag,Clothing,398.2,Los Angeles,S,Green,Winter,4,No,Standard,Yes,No,11,PayPal,Fortnightly,40s
3153,43,Female,Football,Accessories,481.1,Chicago,XL,Red,Summer,1,No,Standard,Yes,Yes,12,Debit Card,Fortnightly,40s
3154,50,Female,Bag,Electronics,219.21,New York,M,Red,Fall,3,Yes,Express,Yes,Yes,8,UPI,Monthly,50s
3155,38,Male,Bag,Sports,261.22,Miami,M,Blue,Summer,4,Yes,Standard,Yes,No,14,Credit Card,Monthly,30s
3156,52,Female,Curtains,Accessories,81.96,Miami,XL,Blue,Winter,3,No,Standard,No,No,1,Credit Card,Monthly,50s
3157,51,Male,Shoes,Home Decor,280.01,Los Angeles,L,Black,Spring,2,No,Standard,Yes,No,3,Cash,Monthly,50s
3158,58,Male,Bag,Electronics,80.88,Chicago,L,White,Summer,2,No,Standard,No,No,10,Cash,Monthly,50s
3159,64,Female,Watch,Accessories,309.5,Chicago,M,Blue,Summer,1,No,Express,Yes,Yes,5,PayPal,Weekly,60+
3160,35,Female,Watch,Home Decor,467.3,Los Angeles,M,Blue,Spring,4,Yes,Standard,No,No,6,PayPal,Fortnightly,30s
3161,28,Male,Phone,Sports,105.89,Los Angeles,S,Blue,Winter,4,No,Express,No,Yes,4,PayPal,Monthly,20s
3162,40,Female,Curtains,Clothing,384.64,New York,L,Blue,Spring,2,Yes,Standard,No,No,9,PayPal,Monthly,40s
3163,39,Female,Curtains,Electronics,21.52,Chicago,S,Green,Summer,1,Yes,Express,No,Yes,11,Credit Card,Fortnightly,30s
3164,34,Male,Bag,Clothing,193.99,Miami,M,Black,Winter,2,No,Express,Yes,No,9,UPI,Fortnightly,30s
3165,22,Male,T-Shirt,Sports,64.27,Los Angeles,M,Blue,Fall,4,Yes,Standard,No,Yes,12,PayPal,Weekly,20s
3166,61,Male,Shoes,Accessories,182.71,New York,M,White,Winter,3,Yes,Standard,Yes,Yes,6,Debit Card,Fortnightly,60+
3167,28,Male,Laptop,Accessories,95.03,Miami,M,Blue,Winter,4,No,Standard,Yes,Yes,13,PayPal,Monthly,20s
3168,47,Female,Laptop,Sports,192.92,Chicago,S,Green,Fall,1,No,Standard,Yes,Yes,10,Credit Card,Fortnightly,40s
3169,32,Female,T-Shirt,Sports,214.59,Los Angeles,M,Red,Winter,4,No,Express,No,Yes,14,Cash,Monthly,30s
3170,44,Male,Phone,Electronics,157.29,Los Angeles,XL,Red,Summer,5,No,Express,Yes,No,3,Debit Card,Fortnightly,40s
3171,52,Male,Laptop,Home Decor,331.74,New York,L,Black,Summer,4,No,Express,No,No,7,PayPal,Fortnightly,50s
3172,50,Male,Bag,Clothing,460.24,New York,M,Red,Summer,5,Yes,Express,Yes,No,2,Credit Card,Weekly,50s
3173,37,Female,Laptop,Clothing,206.29,Chicago,L,Blue,Summer,2,No,Standard,No,Yes,12,Cash,Monthly,30s
3174,33,Male,Watch,Accessories,104.25,Los Angeles,M,Green,Fall,5,No,Standard,Yes,Yes,2,PayPal,Weekly,30s
3175,51,Female,Watch,Accessories,142.65,New York,S,Black,Summer,4,Yes,Express,No,No,4,Credit Card,Weekly,50s
3176,19,Male,Football,Electronics,428.46,Los Angeles,L,Blue,Winter,4,No,Standard,No,Yes,5,Credit Card,Monthly,below 20
3177,52,Male,Shoes,Sports,290.1,Chicago,S,Red,Spring,4,No,Express,Yes,Yes,2,UPI,Fortnightly,50s
3178,57,Male,Phone,Clothing,232.96,Los Angeles,M,White,Fall,1,No,Express,Yes,Yes,9,Credit Card,Weekly,50s
3179,45,Female,Curtains,Electronics,83.32,Miami,XL,Blue,Fall,2,Yes,Express,No,Yes,14,PayPal,Fortnightly,40s
3180,64,Female,Shoes,Accessories,230.37,Los Angeles,XL,White,Spring,5,No,Standard,No,No,1,Credit Card,Fortnightly,60+
3181,56,Female,Phone,Accessories,146.46,Houston,XL,White,Summer,3,No,Express,No,No,4,Debit Card,Weekly,50s
3182,23,Male,Laptop,Clothing,472.15,Houston,XL,Black,Summer,5,No,Express,No,No,9,Credit Card,Weekly,20s
3183,26,Female,Football,Accessories,443.19,Chicago,XL,Green,Winter,4,No,Express,No,Yes,5,Credit Card,Weekly,20s
3184,37,Female,Shoes,Accessories,51.11,Chicago,S,Red,Summer,3,No,Standard,No,No,2,Debit Card,Fortnightly,30s
3185,18,Male,Laptop,Home Decor,263.16,Chicago,XL,Red,Summer,3,Yes,Standard,Yes,Yes,6,PayPal,Monthly,below 20
3186,25,Male,Phone,Sports,120.28,Miami,M,Blue,Winter,5,No,Express,Yes,No,2,Cash,Monthly,20s
3187,40,Female,Shoes,Accessories,211.28,Miami,S,Red,Summer,5,No,Standard,No,No,14,UPI,Weekly,40s
3188,20,Female,Curtains,Home Decor,439.66,Los Angeles,S,Black,Spring,5,No,Standard,Yes,Yes,11,Cash,Fortnightly,20s
3189,21,Female,Shoes,Electronics,268.48,New York,XL,Red,Summer,5,No,Standard,No,No,12,PayPal,Weekly,20s
3190,42,Female,Laptop,Accessories,173.77,Houston,L,Blue,Spring,2,No,Standard,Yes,Yes,1,PayPal,Fortnightly,40s
3191,64,Male,Bag,Electronics,111.87,Houston,M,Red,Spring,1,Yes,Express,No,No,13,Debit Card,Monthly,60+
3192,55,Male,Bag,Accessories,402.16,Houston,S,Green,Spring,1,Yes,Express,No,No,12,Cash,Monthly,50s
3193,32,Male,Shoes,Clothing,316.01,Los Angeles,M,White,Summer,5,No,Express,Yes,No,9,Credit Card,Weekly,30s
3194,38,Female,Curtains,Home Decor,239.35,Los Angeles,L,White,Summer,1,No,Express,Yes,No,3,Debit Card,Weekly,30s
3195,52,Female,Football,Home Decor,116.57,Chicago,S,White,Fall,5,Yes,Standard,Yes,No,2,Debit Card,Monthly,50s
3196,63,Male,Football,Clothing,173.78,New York,M,Green,Winter,5,Yes,Express,No,No,6,UPI,Fortnightly,60+
3197,31,Male,Bag,Sports,480.32,Chicago,XL,Black,Winter,5,Yes,Standard,Yes,Yes,7,Debit Card,Monthly,30s
3198,53,Female,Laptop,Home Decor,264.84,Los Angeles,S,Blue,Fall,2,No,Express,No,No,2,Cash,Fortnightly,50s
3199,29,Female,Phone,Electronics,206.34,Miami,S,Green,Spring,4,Yes,Express,Yes,No,5,PayPal,Weekly,20s
3200,34,Male,Laptop,Home Decor,265.5,Chicago,S,Blue,Winter,1,No,Standard,Yes,Yes,0,UPI,Monthly,30s
3201,56,Male,Football,Sports,391.7,Los Angeles,S,Black,Fall,1,No,Express,Yes,Yes,4,Credit Card,Weekly,50s
3202,26,Male,T-Shirt,Electronics,176.65,Los Angeles,XL,Green,Spring,2,Yes,Standard,No,No,1,Cash,Monthly,20s
3203,52,Female,T-Shirt,Electronics,97.57,Miami,L,Red,Fall,2,No,Express,No,No,0,Credit Card,Weekly,50s
3204,30,Female,Shoes,Clothing,296.62,Miami,L,Black,Summer,5,No,Express,Yes,Yes,12,Debit Card,Monthly,30s
3205,32,Female,Curtains,Accessories,335.95,Miami,M,White,Summer,5,Yes,Standard,No,No,6,Cash,Monthly,30s
3206,35,Female,Bag,Clothing,359.23,New York,XL,Green,Spring,4,No,Express,No,No,9,UPI,Weekly,30s
3207,50,Female,Watch,Accessories,442.17,Los Angeles,XL,Black,Spring,1,Yes,Standard,Yes,No,3,UPI,Monthly,50s
3208,23,Female,Watch,Clothing,191.88,Miami,M,Black,Summer,2,Yes,Standard,Yes,Yes,4,Credit Card,Monthly,20s
3209,44,Male,Watch,Accessories,46.92,New York,XL,Green,Winter,4,Yes,Express,Yes,No,1,PayPal,Monthly,40s
3210,40,Male,Shoes,Home Decor,479.59,Houston,XL,White,Winter,1,No,Express,Yes,Yes,7,UPI,Monthly,40s
3211,44,Female,T-Shirt,Electronics,223.16,Houston,S,White,Summer,4,Yes,Standard,No,No,14,Credit Card,Weekly,40s
3212,51,Male,Football,Accessories,315.4,Houston,S,Black,Winter,4,Yes,Express,Yes,Yes,10,PayPal,Weekly,50s
3213,63,Female,Shoes,Home Decor,336.49,Los Angeles,S,Blue,Summer,5,No,Express,No,Yes,12,Cash,Monthly,60+
3214,55,Male,Watch,Sports,277.79,New York,XL,Black,Fall,4,Yes,Standard,Yes,No,9,UPI,Monthly,50s
3215,31,Female,Watch,Clothing,110.58,New York,XL,Green,Fall,5,No,Standard,Yes,Yes,13,UPI,Weekly,30s
3216,53,Male,Bag,Sports,380.02,Houston,L,Green,Fall,1,No,Express,Yes,Yes,2,Credit Card,Monthly,50s
3217,25,Male,Laptop,Home Decor,403.84,Chicago,S,Green,Winter,1,Yes,Standard,Yes,No,6,UPI,Fortnightly,20s
3218,52,Female,Watch,Sports,280.96,Houston,M,White,Fall,5,Yes,Express,Yes,Yes,10,Credit Card,Weekly,50s
3219,36,Female,Curtains,Sports,249.39,Los Angeles,XL,Red,Spring,3,No,Express,Yes,Yes,0,UPI,Monthly,30s
3220,47,Male,Watch,Home Decor,65.83,Houston,S,Green,Spring,4,Yes,Express,No,Yes,9,Credit Card,Fortnightly,40s
3221,31,Male,Laptop,Electronics,51.14,Houston,L,Green,Fall,1,No,Standard,No,Yes,0,UPI,Monthly,30s
3222,37,Female,Watch,Accessories,176.39,New York,S,Blue,Spring,4,Yes,Standard,No,No,13,Cash,Monthly,30s
3223,42,Male,Curtains,Clothing,162.31,Houston,L,Blue,Fall,3,No,Express,No,No,6,Cash,Monthly,40s
3224,57,Female,Football,Accessories,477.29,Miami,L,Black,Fall,4,Yes,Standard,No,No,0,Credit Card,Fortnightly,50s
3225,41,Female,Shoes,Clothing,393.98,Miami,XL,Black,Summer,3,Yes,Standard,No,Yes,11,Cash,Fortnightly,40s
3226,31,Male,Curtains,Accessories,333.36,Chicago,L,Black,Fall,2,No,Standard,No,No,8,Credit Card,Weekly,30s
3227,43,Female,Laptop,Sports,263.65,Los Angeles,L,Green,Spring,3,Yes,Standard,Yes,Yes,8,Credit Card,Monthly,40s
3228,55,Male,Shoes,Electronics,92.01,Los Angeles,M,Blue,Winter,1,Yes,Standard,No,No,7,Debit Card,Monthly,50s
3229,40,Male,Shoes,Sports,489.44,New York,L,Black,Fall,5,No,Express,Yes,Yes,7,Cash,Fortnightly,40s
3230,39,Female,Laptop,Electronics,193.77,Los Angeles,M,Blue,Summer,5,No,Standard,No,No,14,Debit Card,Monthly,30s
3231,36,Male,Bag,Home Decor,62.39,Chicago,M,Green,Spring,4,No,Standard,No,Yes,3,Debit Card,Monthly,30s
3232,63,Female,T-Shirt,Clothing,251.96,Miami,S,Green,Summer,2,Yes,Standard,Yes,Yes,3,UPI,Monthly,60+
3233,20,Female,Watch,Clothing,438.26,New York,S,Black,Fall,4,Yes,Express,Yes,Yes,4,Credit Card,Fortnightly,20s
3234,59,Female,Curtains,Home Decor,444.77,Miami,XL,Green,Fall,3,No,Express,Yes,Yes,8,PayPal,Monthly,50s
3235,36,Male,Laptop,Accessories,15.37,Chicago,XL,Green,Fall,5,No,Standard,Yes,No,2,Debit Card,Monthly,30s
3236,26,Female,Football,Home Decor,444.28,New York,XL,Blue,Fall,3,Yes,Express,Yes,Yes,3,UPI,Weekly,20s
3237,45,Male,Phone,Home Decor,143.03,Houston,L,Red,Spring,5,No,Standard,No,Yes,9,Cash,Monthly,40s
3238,37,Female,Laptop,Electronics,29.1,Los Angeles,S,White,Winter,5,No,Express,Yes,Yes,4,PayPal,Fortnightly,30s
3239,62,Female,Watch,Home Decor,425.42,Chicago,L,Black,Fall,5,No,Express,Yes,No,6,Credit Card,Fortnightly,60+
3240,24,Female,Watch,Clothing,433.29,New York,S,Red,Summer,1,Yes,Standard,Yes,No,4,UPI,Monthly,20s
3241,31,Male,Shoes,Sports,302.15,Miami,L,Black,Spring,3,Yes,Express,No,No,8,PayPal,Weekly,30s
3242,26,Male,Shoes,Electronics,291.47,New York,XL,Red,Spring,4,No,Standard,Yes,Yes,5,Credit Card,Monthly,20s
3243,36,Female,Laptop,Electronics,408.43,Houston,S,Green,Spring,2,Yes,Standard,Yes,Yes,2,Credit Card,Monthly,30s
3244,64,Female,Phone,Accessories,395.29,Chicago,S,Black,Summer,4,Yes,Express,Yes,No,5,PayPal,Monthly,60+
3245,31,Male,Bag,Sports,446.15,New York,M,Red,Winter,3,No,Express,No,Yes,5,UPI,Fortnightly,30s
3246,55,Male,Laptop,Electronics,280.85,Chicago,S,White,Summer,2,Yes,Express,Yes,No,14,PayPal,Monthly,50s
3247,53,Male,Phone,Home Decor,484.15,Chicago,S,Green,Summer,4,No,Standard,No,Yes,11,Debit Card,Fortnightly,50s
3248,57,Female,Bag,Electronics,498.11,Miami,L,Black,Summer,2,Yes,Standard,No,Yes,9,Credit Card,Weekly,50s
